Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
674,0.76,Premium,D,SI1,61.1,59.0,2847,5.93,5.88,3.61
676,0.54,Ideal,D,VVS2,61.5,55.0,2848,5.25,5.29,3.24
681,0.7,Ideal,F,VS2,60.8,59.0,2850,5.69,5.79,3.49
682,0.75,Ideal,J,SI1,61.5,56.0,2850,5.83,5.87,3.6
685,0.66,Ideal,D,VS1,62.1,56.0,2851,5.54,5.57,3.45
688,0.74,Ideal,F,SI1,61.0,57.0,2851,5.85,5.81,3.56
690,0.78,Ideal,I,VS1,61.5,57.0,2852,5.88,5.92,3.63
691,0.74,Ideal,G,SI1,61.3,55.0,2852,5.85,5.86,3.59
697,0.79,Premium,D,SI2,60.0,60.0,2853,6.07,6.03,3.63
699,0.82,Premium,I,VS1,61.9,58.0,2853,5.99,5.97,3.7
702,1.12,Premium,H,I1,59.1,61.0,2854,6.78,6.75,4.0
703,0.73,Premium,E,VS2,62.0,57.0,2854,5.86,5.76,3.6
709,0.68,Premium,F,VVS2,61.7,57.0,2854,5.67,5.64,3.49
712,0.74,Premium,D,VS2,62.4,57.0,2855,5.8,5.74,3.6
716,1.02,Ideal,H,SI2,61.6,55.0,2856,6.49,6.43,3.98
717,0.6,Ideal,F,VVS2,60.8,57.0,2856,5.44,5.49,3.32
718,0.8,Ideal,G,SI2,61.6,56.0,2856,5.97,6.01,3.69
719,0.97,Ideal,F,I1,60.7,56.0,2856,6.43,6.41,3.9
721,0.26,Ideal,E,VS1,62.3,57.0,556,4.05,4.08,2.53
722,0.26,Ideal,E,VS1,62.1,56.0,556,4.09,4.12,2.55
723,0.36,Ideal,H,SI1,61.9,55.0,556,4.57,4.59,2.83
729,0.34,Ideal,E,SI1,62.2,54.0,556,4.47,4.5,2.79
731,0.31,Ideal,I,VVS1,61.6,55.0,557,4.36,4.41,2.7
732,0.31,Ideal,I,VVS1,61.3,56.0,557,4.36,4.38,2.68
733,0.31,Ideal,I,VVS1,62.3,54.0,557,4.37,4.4,2.73
734,0.31,Ideal,I,VVS1,62.0,54.0,557,4.37,4.4,2.72
736,0.31,Ideal,I,VVS1,62.2,53.0,557,4.36,4.38,2.72
737,0.31,Ideal,G,VS2,62.2,53.6,557,4.32,4.35,2.7
738,0.31,Ideal,H,VS1,61.6,54.8,557,4.35,4.37,2.69
739,0.31,Ideal,H,VS1,61.8,54.2,557,4.33,4.37,2.69
740,0.33,Premium,G,SI2,59.4,59.0,557,4.52,4.5,2.68
741,0.33,Premium,F,SI2,62.3,58.0,557,4.43,4.4,2.75
743,0.33,Ideal,G,SI2,61.9,56.0,557,4.45,4.41,2.74
746,0.33,Premium,J,VS1,61.5,61.0,557,4.46,4.39,2.72
747,0.33,Ideal,J,VS1,62.1,55.0,557,4.44,4.41,2.75
750,0.33,Premium,I,SI1,60.4,59.0,557,4.54,4.5,2.73
752,0.77,Premium,F,SI1,60.8,59.0,2856,5.92,5.86,3.58
753,0.77,Premium,F,SI1,61.0,58.0,2856,5.94,5.9,3.61
756,0.72,Ideal,E,SI1,62.3,57.0,2857,5.76,5.7,3.57
757,0.9,Premium,I,VS2,61.9,59.0,2857,6.2,6.14,3.82
758,0.72,Premium,E,SI1,62.1,58.0,2857,5.76,5.73,3.57
759,0.7,Ideal,G,VVS2,62.1,56.0,2858,5.63,5.71,3.52
762,0.71,Premium,E,VS2,61.0,60.0,2858,5.76,5.69,3.49
763,0.7,Premium,E,VS2,61.4,59.0,2858,5.73,5.7,3.51
764,0.71,Premium,E,VS2,61.5,60.0,2858,5.76,5.68,3.52
768,0.73,Ideal,D,SI1,61.5,56.0,2858,5.84,5.8,3.58
769,0.71,Premium,D,VS2,60.4,62.0,2858,5.74,5.72,3.46
773,0.7,Ideal,D,VS2,61.0,57.0,2859,5.76,5.74,3.51
774,0.7,Premium,D,VS2,62.4,56.0,2859,5.72,5.66,3.55
775,0.77,Premium,F,VS1,60.9,60.0,2859,5.91,5.88,3.59
776,0.71,Ideal,G,VS1,61.5,56.0,2859,5.74,5.78,3.54
777,0.7,Premium,D,VS2,59.6,61.0,2859,5.8,5.77,3.45
779,0.83,Premium,E,SI2,59.2,60.0,2859,6.17,6.12,3.64
782,0.6,Ideal,E,VVS2,61.9,54.9,2860,5.41,5.44,3.35
784,0.53,Ideal,F,VVS1,61.4,57.0,2860,5.23,5.2,3.2
785,0.71,Premium,D,SI1,60.7,58.0,2861,5.95,5.78,3.56
786,0.62,Ideal,G,VVS2,61.6,56.0,2861,5.45,5.48,3.37
787,0.62,Ideal,G,VVS2,61.6,56.0,2861,5.48,5.51,3.38
790,0.82,Premium,E,SI2,61.7,59.0,2861,6.01,5.98,3.7
791,0.66,Premium,D,VS1,61.0,58.0,2861,5.67,5.57,3.43
795,0.79,Premium,F,SI1,62.3,54.0,2862,5.97,5.91,3.7
797,0.7,Ideal,H,VS2,61.1,57.0,2862,5.71,5.74,3.5
799,0.79,Premium,H,VS1,60.0,60.0,2862,6.07,5.99,3.64
800,0.7,Premium,E,VS2,59.5,59.0,2862,5.82,5.77,3.45
801,1.22,Premium,E,I1,60.9,57.0,2862,6.93,6.88,4.21
803,0.73,Premium,E,VS2,62.5,61.0,2862,5.78,5.64,3.59
805,0.71,Ideal,D,SI1,60.8,56.0,2863,5.8,5.77,3.52
806,0.83,Premium,G,SI1,62.3,58.0,2863,6.01,5.97,3.73
807,0.84,Premium,F,SI2,62.3,59.0,2863,6.06,6.01,3.76
808,0.71,Premium,D,SI1,61.0,61.0,2863,5.82,5.75,3.53
809,0.71,Premium,D,SI1,59.7,59.0,2863,5.82,5.8,3.47
810,0.71,Premium,D,SI1,61.7,56.0,2863,5.8,5.68,3.54
811,0.71,Ideal,D,SI1,61.7,57.0,2863,5.75,5.7,3.53
812,0.71,Premium,D,SI1,61.4,58.0,2863,5.79,5.75,3.54
813,0.71,Premium,D,SI1,60.6,58.0,2863,5.79,5.77,3.5
814,0.91,Premium,J,SI1,59.5,62.0,2863,6.4,6.18,3.74
815,0.9,Premium,J,VS2,59.8,62.0,2863,6.24,6.21,3.72
816,0.71,Premium,H,VVS2,61.5,62.0,2863,5.74,5.68,3.51
817,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
818,0.72,Ideal,F,VS2,59.5,57.0,2863,5.91,5.86,3.5
819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
820,0.71,Ideal,E,VS2,61.0,55.0,2863,5.79,5.75,3.52
821,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
823,0.73,Premium,D,SI1,60.8,55.0,2865,5.87,5.81,3.55
826,0.71,Ideal,E,VS1,62.2,55.0,2866,5.74,5.7,3.56
827,0.7,Ideal,H,VVS1,62.3,58.0,2866,5.66,5.7,3.54
828,0.96,Premium,I,SI1,61.3,58.0,2866,6.39,6.3,3.89
830,0.7,Ideal,D,VS2,62.4,57.0,2867,5.68,5.61,3.52
831,0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5
832,0.8,Premium,H,VS2,61.2,53.0,2867,6.05,5.98,3.68
834,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
835,0.52,Ideal,F,VVS1,61.2,56.0,2867,5.21,5.19,3.18
836,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
837,0.82,Ideal,F,SI2,62.3,56.0,2867,6.02,5.96,3.73
838,0.82,Premium,F,SI2,59.7,57.0,2867,6.14,6.12,3.66
839,0.8,Ideal,G,SI1,61.3,57.0,2867,5.96,5.91,3.64
841,0.72,Ideal,I,VS1,62.4,55.0,2868,5.72,5.75,3.58
842,0.62,Ideal,G,IF,60.5,57.0,2868,5.52,5.56,3.35
843,0.79,Premium,E,SI2,61.0,58.0,2868,5.96,5.9,3.62
845,1.08,Premium,D,I1,61.9,60.0,2869,6.55,6.48,4.03
846,0.72,Ideal,E,SI1,60.8,55.0,2869,5.77,5.84,3.53
847,0.62,Ideal,G,IF,61.8,56.0,2869,5.43,5.47,3.37
848,0.73,Ideal,G,VVS2,61.3,57.0,2869,5.84,5.81,3.57
849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
850,0.52,Premium,F,VVS2,61.8,60.0,2870,5.16,5.13,3.18
851,0.83,Ideal,E,SI2,62.2,57.0,2870,6.0,6.05,3.75
852,0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
853,0.8,Ideal,G,SI1,62.5,57.0,2870,5.94,5.9,3.7
854,0.74,Ideal,H,SI1,62.1,56.0,2870,5.77,5.83,3.6
855,0.72,Ideal,F,SI1,61.5,56.0,2870,5.72,5.79,3.54
856,0.82,Ideal,H,VS2,59.5,57.0,2870,6.12,6.09,3.63
857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
858,1.04,Premium,I,I1,61.6,61.0,2870,6.47,6.45,3.98
862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
866,1.02,Ideal,I,I1,61.7,56.0,2872,6.44,6.49,3.99
868,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
870,0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
879,1.0,Ideal,I,SI2,61.7,56.0,2873,6.45,6.41,3.97
882,0.9,Premium,J,SI1,61.8,58.0,2873,6.16,6.13,3.8
886,0.9,Premium,J,SI1,60.9,61.0,2873,6.26,6.22,3.8
888,0.71,Premium,D,VS2,61.2,59.0,2874,5.69,5.74,3.5
889,0.7,Premium,F,VS1,59.0,59.0,2874,5.79,5.77,3.41
890,0.7,Premium,F,VS1,60.8,62.0,2874,5.71,5.67,3.46
891,0.7,Premium,G,VVS2,61.8,58.0,2874,5.67,5.63,3.49
892,0.7,Ideal,F,VS1,61.0,55.0,2874,5.77,5.73,3.51
893,0.7,Ideal,F,VS1,61.6,55.0,2874,5.75,5.71,3.53
894,0.7,Ideal,F,VS1,62.4,56.0,2874,5.69,5.65,3.54
897,0.77,Ideal,H,SI1,62.4,56.0,2875,5.84,5.9,3.66
902,0.79,Premium,E,VS2,60.6,53.0,2876,6.04,5.98,3.64
904,0.71,Ideal,E,VS1,62.4,56.0,2877,5.75,5.7,3.57
905,0.74,Ideal,G,VS2,62.3,55.0,2877,5.8,5.83,3.62
911,0.71,Ideal,I,VS2,61.5,55.0,2878,5.76,5.78,3.55
914,0.63,Premium,E,IF,60.3,62.0,2879,5.55,5.53,3.34
915,0.7,Premium,F,VS1,60.4,60.0,2879,5.73,5.7,3.45
917,0.84,Ideal,G,SI2,61.0,56.0,2879,6.13,6.1,3.73
918,0.84,Ideal,G,SI2,62.3,55.0,2879,6.08,6.03,3.77
919,1.02,Ideal,J,SI2,60.3,54.0,2879,6.53,6.5,3.93
921,0.72,Ideal,F,VS1,62.0,56.0,2879,5.76,5.73,3.56
924,0.7,Ideal,H,VVS1,62.0,55.0,2881,5.74,5.71,3.55
926,1.05,Premium,H,I1,62.0,59.0,2881,6.5,6.47,4.02
928,0.54,Ideal,F,VVS1,61.8,56.0,2882,5.23,5.26,3.24
929,0.73,Premium,F,VS2,59.9,58.0,2882,5.87,5.84,3.51
932,0.72,Ideal,D,SI1,61.8,56.0,2883,5.75,5.81,3.57
938,0.77,Ideal,D,SI2,61.5,55.0,2885,5.9,5.93,3.64
941,0.73,Ideal,E,SI1,61.4,56.0,2886,5.79,5.81,3.56
945,0.79,Ideal,I,VS1,61.7,59.0,2888,5.93,5.96,3.67
951,0.5,Ideal,E,VVS2,62.2,54.0,2889,5.08,5.12,3.17
952,0.5,Ideal,E,VVS2,62.2,54.0,2889,5.09,5.11,3.17
953,0.74,Ideal,F,SI1,61.2,56.0,2889,5.83,5.87,3.58
954,0.77,Premium,F,VS2,61.8,56.0,2889,5.94,5.9,3.66
955,0.77,Premium,E,SI1,59.8,61.0,2889,5.99,5.95,3.57
956,0.8,Ideal,F,SI1,61.5,54.0,2890,6.07,6.0,3.71
957,0.8,Ideal,F,SI1,62.4,57.0,2890,5.9,5.87,3.67
958,0.8,Premium,F,SI1,61.5,60.0,2890,5.97,5.94,3.66
960,0.66,Ideal,G,VVS1,61.5,56.0,2890,5.61,5.58,3.44
962,0.71,Ideal,F,VS2,61.2,56.0,2891,5.73,5.77,3.52
963,0.71,Ideal,E,VS2,61.6,56.0,2891,5.74,5.76,3.54
965,0.72,Ideal,D,SI1,61.1,56.0,2891,5.78,5.81,3.54
967,0.86,Ideal,H,SI2,61.8,55.0,2892,6.12,6.14,3.79
971,0.71,Ideal,G,VVS2,61.5,57.0,2893,5.73,5.75,3.53
972,0.75,Ideal,F,VS2,62.5,57.0,2893,5.78,5.83,3.63
974,0.8,Ideal,G,SI2,62.5,55.0,2893,5.89,5.92,3.69
977,0.82,Premium,G,SI1,59.9,59.0,2893,6.09,6.06,3.64
979,0.81,Ideal,G,SI2,62.2,57.0,2894,5.96,6.0,3.72
980,0.76,Ideal,F,SI1,61.4,56.0,2894,5.88,5.92,3.62
983,0.7,Ideal,G,VVS2,62.1,53.0,2895,5.71,5.75,3.56
987,0.53,Ideal,F,VVS1,61.6,56.0,2896,5.18,5.24,3.21
988,0.79,Ideal,D,SI1,61.5,56.0,2896,5.91,5.96,3.65
989,0.73,Ideal,E,SI2,61.5,55.0,2896,5.82,5.86,3.59
990,0.77,Ideal,D,SI2,62.1,56.0,2896,5.83,5.89,3.64
991,0.77,Premium,E,SI1,60.9,58.0,2896,5.94,5.88,3.6
993,1.01,Ideal,I,I1,61.5,57.0,2896,6.46,6.45,3.97
995,0.76,Premium,E,SI1,61.1,58.0,2897,5.91,5.85,3.59
996,0.54,Ideal,D,VVS2,61.4,52.0,2897,5.3,5.34,3.26
997,0.72,Ideal,E,SI1,62.5,55.0,2897,5.69,5.74,3.57
999,0.74,Premium,D,VS2,61.8,58.0,2897,5.81,5.77,3.58
1000,1.12,Premium,J,SI2,60.6,59.0,2898,6.68,6.61,4.03
1001,0.75,Ideal,D,SI1,62.3,55.0,2898,5.83,5.8,3.62
1004,0.79,Ideal,G,SI1,61.1,57.0,2898,5.98,5.93,3.64
1005,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
1006,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
1007,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
1008,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
1009,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
1015,0.81,Premium,E,SI2,62.5,59.0,2901,5.97,5.9,3.71
1016,0.74,Ideal,E,VS2,61.9,57.0,2901,5.81,5.78,3.59
1017,0.73,Premium,E,VS2,62.0,60.0,2902,5.76,5.73,3.56
1018,0.73,Ideal,E,VS2,61.4,55.0,2902,5.82,5.8,3.57
1019,0.75,Ideal,G,SI1,61.6,55.0,2902,5.82,5.86,3.6
1021,0.71,Premium,E,VS2,59.6,60.0,2902,5.85,5.8,3.47
1023,0.75,Ideal,D,SI1,62.3,57.0,2903,5.83,5.8,3.62
1024,0.72,Ideal,D,SI1,61.9,55.0,2903,5.78,5.75,3.57
1025,0.72,Premium,D,SI1,61.4,59.0,2903,5.79,5.71,3.53
1026,0.72,Premium,E,VS2,61.1,59.0,2903,5.8,5.75,3.53
1030,0.62,Ideal,E,VVS2,62.0,56.0,2904,5.48,5.52,3.41
1036,0.53,Ideal,D,VVS1,62.5,54.0,2905,5.16,5.21,3.24
1041,0.8,Ideal,I,VS1,62.2,58.0,2906,5.92,5.95,3.69
1043,0.61,Ideal,E,VVS2,62.4,53.9,2907,5.42,5.43,3.38
1044,0.61,Ideal,E,VVS2,62.4,53.6,2907,5.42,5.45,3.39
1045,0.61,Ideal,E,VVS2,62.1,54.2,2907,5.43,5.45,3.38
1047,0.7,Ideal,F,VS2,62.3,53.0,2907,5.69,5.73,3.56
1048,0.71,Ideal,F,VS1,61.9,56.0,2907,5.7,5.74,3.54
1049,0.79,Ideal,G,SI1,60.3,60.0,2907,5.98,6.02,3.62
1052,0.39,Ideal,H,SI2,61.5,57.0,558,4.66,4.7,2.88
1053,0.32,Ideal,D,SI1,61.3,55.0,558,4.41,4.46,2.72
1054,0.25,Premium,F,VS1,61.2,59.0,558,4.05,4.02,2.47
1056,0.25,Premium,E,VS1,60.7,59.0,558,4.13,4.11,2.5
1057,0.25,Premium,E,VS1,61.5,60.0,558,4.04,4.02,2.48
1058,0.31,Premium,I,VS2,60.8,58.0,558,4.37,4.34,2.65
1059,0.31,Premium,I,VS2,59.8,60.0,558,4.42,4.38,2.63
1061,0.31,Premium,I,VS2,62.3,57.0,558,4.35,4.32,2.7
1064,0.31,Ideal,E,SI2,61.7,56.0,558,4.4,4.35,2.7
1065,0.31,Ideal,E,SI2,60.1,57.0,558,4.44,4.41,2.66
1066,0.31,Ideal,E,SI2,61.3,55.0,558,4.37,4.34,2.67
1067,0.31,Premium,I,VS2,60.8,60.0,558,4.42,4.37,2.67
1068,0.31,Ideal,I,VS2,59.9,57.0,558,4.4,4.38,2.63
1069,0.31,Premium,I,VS2,59.9,60.0,558,4.44,4.41,2.65
1070,0.31,Premium,I,VS2,61.1,58.0,558,4.38,4.36,2.67
1071,0.31,Premium,I,VS2,60.7,61.0,558,4.34,4.32,2.63
1073,0.31,Premium,I,VS2,62.3,60.0,558,4.32,4.31,2.69
1074,0.31,Premium,H,SI1,61.7,59.0,558,4.39,4.36,2.7
1075,0.31,Premium,H,SI1,61.0,61.0,558,4.39,4.33,2.66
1077,0.31,Premium,H,SI1,62.4,57.0,558,4.35,4.31,2.7
1080,0.31,Premium,E,SI2,60.9,60.0,558,4.38,4.35,2.66
1082,0.73,Ideal,I,VS1,61.5,55.0,2908,5.8,5.84,3.58
1083,0.7,Premium,D,VS2,61.0,60.0,2909,5.75,5.7,3.49
1084,0.7,Premium,D,VS2,60.9,57.0,2909,5.71,5.69,3.47
1085,0.71,Ideal,H,VS1,61.2,56.0,2909,5.76,5.81,3.54
1086,0.71,Ideal,H,VS1,61.9,56.0,2909,5.7,5.74,3.54
1087,0.9,Ideal,I,SI2,61.9,57.0,2909,6.19,6.13,3.81
1090,0.59,Ideal,E,VVS2,61.1,57.0,2911,5.39,5.41,3.3
1091,0.71,Ideal,G,VS2,60.6,56.0,2911,5.76,5.8,3.5
1096,0.8,Premium,E,SI1,61.2,60.0,2912,5.97,5.95,3.65
1101,0.71,Premium,D,SI1,61.4,58.0,2913,5.75,5.79,3.54
1102,0.71,Premium,G,SI2,60.8,59.0,2913,5.7,5.74,3.48
1103,0.71,Premium,D,SI1,60.6,58.0,2913,5.77,5.79,3.5
1105,0.71,Ideal,D,SI1,61.7,57.0,2913,5.7,5.75,3.53
1106,0.71,Premium,D,SI1,59.7,59.0,2913,5.8,5.82,3.47
1107,0.91,Premium,I,SI2,62.0,59.0,2913,6.18,6.23,3.85
1108,0.83,Premium,E,SI1,62.2,59.0,2913,6.05,5.97,3.74
1109,0.85,Ideal,G,SI2,62.0,57.0,2913,6.1,6.02,3.76
1111,0.73,Ideal,E,SI1,61.4,58.0,2914,5.76,5.8,3.55
1115,0.71,Ideal,F,VS2,62.2,56.0,2915,5.74,5.71,3.56
1117,0.93,Ideal,I,SI1,62.0,57.0,2917,6.22,6.26,3.87
1118,0.74,Premium,F,VS1,62.5,60.0,2917,5.78,5.74,3.6
1119,0.7,Ideal,E,VS2,62.5,58.0,2917,5.63,5.67,3.53
1120,0.71,Ideal,F,VS2,61.2,56.0,2917,5.77,5.73,3.52
1123,0.71,Ideal,H,VVS1,62.1,54.0,2918,5.7,5.76,3.56
1124,0.72,Ideal,I,VS2,61.8,55.0,2918,5.75,5.79,3.56
1128,0.73,Premium,G,VVS2,62.2,56.0,2919,5.79,5.75,3.59
1130,0.73,Ideal,H,VS1,61.9,55.0,2919,5.79,5.76,3.58
1131,0.73,Ideal,G,VVS2,61.9,55.0,2919,5.83,5.77,3.59
1132,0.71,Premium,E,VS1,59.7,57.0,2920,5.87,5.78,3.48
1133,0.72,Ideal,F,SI1,61.0,55.0,2920,5.78,5.85,3.55
1134,0.71,Premium,F,VS1,59.1,59.0,2920,5.88,5.83,3.46
1140,0.65,Ideal,F,VVS2,61.3,56.0,2921,5.58,5.61,3.43
1145,0.53,Ideal,F,VVS1,61.6,56.0,2922,5.24,5.18,3.21
1146,0.77,Ideal,D,SI2,60.6,56.0,2922,5.95,5.9,3.59
1152,0.87,Ideal,H,SI1,62.5,57.0,2923,6.13,6.06,3.81
1153,0.71,Ideal,E,VS1,62.4,54.0,2923,5.71,5.74,3.57
1154,0.77,Ideal,D,SI2,60.2,56.0,2923,5.98,6.04,3.62
1155,0.78,Ideal,F,SI1,61.1,56.0,2923,5.94,5.98,3.64
1158,0.7,Ideal,I,VS1,61.5,56.0,2924,5.71,5.75,3.52
1162,0.71,Ideal,I,IF,61.5,56.0,2925,5.74,5.77,3.54
1163,1.02,Ideal,I,I1,61.7,56.0,2925,6.49,6.44,3.99
1164,1.2,Premium,I,I1,60.5,58.0,2925,6.9,6.79,4.14
1166,0.81,Premium,F,SI1,61.2,56.0,2926,6.03,6.0,3.68
1167,0.81,Premium,F,SI1,61.3,60.0,2926,6.0,5.94,3.66
1169,0.8,Ideal,I,SI1,59.4,58.0,2927,6.07,6.09,3.61
1170,0.9,Premium,H,SI2,59.5,60.0,2927,6.32,6.29,3.75
1175,0.7,Ideal,G,VS2,61.8,57.0,2929,5.68,5.71,3.52
1176,0.7,Ideal,E,SI1,60.1,57.0,2929,5.78,5.83,3.49
1178,0.7,Premium,E,VS1,60.3,58.0,2930,5.7,5.74,3.45
1179,0.7,Ideal,E,VS1,62.3,54.0,2930,5.67,5.72,3.55
1180,0.71,Ideal,F,VS2,62.3,57.0,2930,5.69,5.74,3.56
1185,0.71,Ideal,G,VVS1,61.7,57.0,2930,5.75,5.7,3.53
1188,0.72,Ideal,F,VS2,61.8,59.0,2931,5.71,5.74,3.54
1189,0.7,Premium,G,VVS1,62.0,61.0,2932,5.71,5.62,3.51
1190,0.7,Premium,F,VVS2,61.0,57.0,2932,5.8,5.71,3.51
1194,0.73,Premium,F,VS2,59.9,58.0,2933,5.84,5.87,3.51
1195,0.75,Ideal,F,VS2,62.3,57.0,2933,5.81,5.87,3.64
1198,0.71,Ideal,D,SI2,62.0,54.0,2934,5.77,5.74,3.57
1199,0.91,Premium,H,SI1,60.2,52.0,2935,6.27,6.15,3.74
1201,0.8,Premium,H,VS1,62.0,60.0,2935,5.92,5.86,3.65
1204,0.74,Ideal,F,VS2,60.5,59.0,2936,5.81,5.86,3.53
1206,0.82,Ideal,E,SI2,62.1,56.0,2937,6.01,5.98,3.72
1208,0.76,Premium,G,VS1,59.6,57.0,2937,6.01,5.91,3.55
1212,0.81,Ideal,E,SI2,60.2,57.0,2938,6.1,6.06,3.66
1216,0.77,Premium,D,SI1,59.5,60.0,2939,6.01,5.95,3.56
1217,0.8,Ideal,E,SI2,60.8,56.0,2939,6.02,6.01,3.66
1219,0.72,Ideal,E,SI2,62.4,57.0,2939,5.71,5.74,3.57
1220,0.75,Ideal,G,VS2,60.6,55.0,2939,5.93,5.91,3.59
1221,0.8,Premium,E,SI2,59.9,58.0,2939,6.03,5.96,3.59
1222,0.81,Ideal,I,VS2,61.8,56.0,2939,6.02,5.99,3.71
1227,0.7,Ideal,F,VS1,61.2,54.0,2940,5.92,5.64,3.54
1230,0.75,Ideal,E,VS2,61.6,57.0,2940,5.84,5.81,3.59
1231,0.7,Ideal,E,VS2,61.5,56.0,2940,5.73,5.68,3.51
1235,0.71,Premium,F,VS1,61.1,58.0,2942,5.76,5.72,3.51
1237,0.7,Ideal,F,VS2,60.8,56.0,2942,5.78,5.79,3.52
1238,0.76,Premium,D,SI1,61.6,59.0,2942,5.84,5.82,3.59
1240,0.73,Ideal,D,SI1,61.4,56.0,2943,5.82,5.78,3.56
1241,0.72,Ideal,F,VS2,62.0,56.0,2943,5.77,5.75,3.57
1243,0.79,Ideal,G,SI1,61.6,55.0,2944,5.96,5.98,3.68
1250,0.72,Ideal,H,VVS1,62.2,56.0,2946,5.72,5.75,3.57
1251,0.72,Ideal,H,VVS1,62.5,57.0,2946,5.7,5.73,3.57
1252,0.77,Ideal,I,SI1,61.5,56.0,2946,5.9,5.93,3.64
1253,0.79,Ideal,E,SI1,62.3,55.0,2946,5.9,5.94,3.69
1255,0.76,Ideal,E,VS1,62.1,57.0,2947,5.82,5.87,3.63
1257,0.73,Premium,D,VS2,60.9,59.0,2947,5.82,5.77,3.53
1258,0.7,Ideal,H,VVS1,61.2,57.0,2947,5.69,5.72,3.49
1259,0.7,Ideal,H,VVS1,60.5,58.0,2947,5.76,5.81,3.5
1260,0.74,Ideal,I,VS1,62.0,56.0,2947,5.79,5.82,3.6
1261,0.74,Ideal,I,VS1,61.1,57.0,2947,5.83,5.86,3.57
1262,0.73,Ideal,D,SI1,61.2,57.0,2947,5.79,5.81,3.55
1264,0.9,Premium,I,SI1,60.9,56.0,2947,6.26,6.21,3.8
1265,0.73,Ideal,G,VS1,61.7,55.0,2948,5.8,5.84,3.59
1266,0.7,Ideal,E,SI1,62.0,56.0,2948,5.68,5.7,3.53
1267,0.9,Premium,I,SI2,62.5,58.0,2948,6.15,6.1,3.83
1269,0.9,Premium,I,SI2,60.6,60.0,2948,6.28,6.23,3.79
1270,0.9,Ideal,I,SI2,62.0,56.0,2948,6.2,6.16,3.83
1273,0.76,Ideal,E,SI1,61.7,57.0,2949,5.84,5.89,3.62
1275,0.72,Ideal,H,VS1,62.3,55.0,2949,5.72,5.74,3.57
1278,0.71,Ideal,G,VS1,62.4,57.0,2950,5.68,5.73,3.56
1279,0.71,Premium,D,VS2,62.1,60.0,2950,5.72,5.68,3.54
1280,0.54,Ideal,F,VVS1,61.6,55.0,2951,5.27,5.28,3.25
1282,0.81,Ideal,H,SI1,62.3,58.0,2951,5.95,5.96,3.71
1283,0.73,Ideal,F,SI1,61.6,55.0,2951,5.77,5.81,3.56
1284,0.72,Ideal,E,SI1,61.0,56.0,2951,5.84,5.79,3.55
1289,0.72,Ideal,G,VS2,61.5,55.0,2952,5.76,5.79,3.55
1290,0.72,Ideal,G,VS2,61.4,55.0,2952,5.76,5.8,3.55
1291,0.7,Ideal,E,VS2,61.9,58.0,2952,5.7,5.73,3.54
1293,0.7,Ideal,E,VS2,62.1,55.0,2952,5.71,5.75,3.56
1294,0.74,Ideal,I,IF,62.1,53.9,2952,5.79,5.81,3.6
1300,0.72,Ideal,D,SI1,61.9,55.0,2954,5.75,5.78,3.57
1301,0.72,Premium,E,VS2,61.1,59.0,2954,5.75,5.8,3.53
1302,0.72,Premium,D,SI1,61.4,59.0,2954,5.71,5.79,3.53
1303,0.75,Ideal,D,SI1,62.3,57.0,2954,5.8,5.83,3.62
1305,0.76,Ideal,G,VS2,61.7,54.0,2954,5.88,5.92,3.64
1306,0.89,Premium,I,VS1,62.2,62.0,2955,6.14,6.02,3.78
1312,0.7,Ideal,F,VS2,60.8,57.0,2956,5.75,5.77,3.5
1314,0.7,Premium,D,VS1,60.4,58.0,2956,5.78,5.71,3.47
1316,0.72,Ideal,F,VS2,62.2,56.0,2956,5.75,5.73,3.57
1317,0.72,Ideal,H,VVS1,62.0,55.0,2958,5.74,5.77,3.57
1318,0.79,Ideal,I,VS1,62.2,57.0,2958,5.89,5.94,3.68
1323,0.79,Premium,G,VS2,62.3,58.0,2959,5.92,5.89,3.68
1324,0.82,Ideal,I,SI1,61.8,55.0,2959,6.0,6.03,3.72
